1.000000000000000000e+00 0.000000000000000000e+00
9.749999999999999778e-01 1.321699999999999958e-02
9.499999999999999556e-01 1.741200000000000039e-02
9.000000000000000222e-01 2.582399999999999973e-02
8.499999999999999778e-01 3.425199999999999773e-02
8.000000000000000444e-01 4.264799999999999841e-02
7.500000000000000000e-01 5.096400000000000236e-02
6.999999999999999556e-01 5.906900000000000345e-02
6.500000000000000222e-01 6.684800000000000464e-02
5.999999999999999778e-01 7.419900000000000106e-02
5.500000000000000444e-01 8.098500000000000143e-02
5.000000000000000000e-01 8.705799999999999650e-02
4.500000000000000111e-01 9.225700000000000567e-02
4.000000000000000222e-01 9.641800000000000370e-02
3.499999999999999778e-01 9.933200000000000363e-02
2.999999999999999889e-01 1.007529999999999953e-01
2.500000000000000000e-01 1.005309999999999954e-01
2.000000000000000111e-01 9.837500000000000411e-02
1.499999999999999944e-01 9.342799999999999716e-02
1.000000000000000056e-01 8.381700000000000261e-02
7.000000000000000666e-02 7.404199999999999671e-02
4.000000000000000083e-02 5.886000000000000260e-02
2.000000000000000042e-02 4.276499999999999746e-02
1.000000000000000021e-02 3.050100000000000033e-02
3.000000000000000062e-03 1.668999999999999997e-02
0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000062e-03 -8.888999999999999332e-03
1.000000000000000021e-02 -1.542299999999999921e-02
2.000000000000000042e-02 -2.058799999999999866e-02
4.000000000000000083e-02 -2.631100000000000105e-02
7.000000000000000666e-02 -3.033900000000000138e-02
1.000000000000000056e-01 -3.180800000000000294e-02
1.499999999999999944e-01 -3.172300000000000120e-02
2.000000000000000111e-01 -3.064199999999999910e-02
2.500000000000000000e-01 -2.946899999999999867e-02
2.999999999999999889e-01 -2.852599999999999927e-02
3.499999999999999778e-01 -2.768699999999999981e-02
4.000000000000000222e-01 -2.680300000000000044e-02
4.500000000000000111e-01 -2.584499999999999992e-02
5.000000000000000000e-01 -2.480800000000000019e-02
5.500000000000000444e-01 -2.368599999999999872e-02
5.999999999999999778e-01 -2.248400000000000051e-02
6.500000000000000222e-01 -2.120599999999999916e-02
6.999999999999999556e-01 -1.984700000000000006e-02
7.500000000000000000e-01 -1.838199999999999903e-02
8.000000000000000444e-01 -1.676100000000000159e-02
8.499999999999999778e-01 -1.493000000000000056e-02
9.000000000000000222e-01 -1.289500000000000021e-02
9.499999999999999556e-01 -1.075500000000000067e-02
9.749999999999999778e-01 -9.790999999999999356e-03
1.000000000000000000e+00 0.000000000000000000e+00
