1.000000000000000000e+00 0.000000000000000000e+00
9.989299999999999846e-01 8.599999999999999789e-04
9.957200000000000495e-01 2.909999999999999826e-03
9.903899999999999926e-01 5.709999999999999798e-03
9.829599999999999449e-01 9.299999999999999239e-03
9.734699999999999465e-01 1.357000000000000046e-02
9.619400000000000173e-01 1.841999999999999887e-02
9.484399999999999498e-01 2.385999999999999927e-02
9.330100000000000060e-01 2.989999999999999949e-02
9.157300000000000439e-01 3.642999999999999711e-02
8.966800000000000326e-01 4.320000000000000229e-02
8.759200000000000319e-01 5.070999999999999813e-02
8.535500000000000309e-01 5.856999999999999706e-02
8.296700000000000186e-01 6.671000000000000540e-02
8.043799999999999839e-01 7.528999999999999582e-02
7.777899999999999814e-01 8.414000000000000645e-02
7.500000000000000000e-01 9.314000000000000057e-02
7.211400000000000032e-01 1.021399999999999947e-01
6.913399999999999546e-01 1.111400000000000027e-01
6.607199999999999740e-01 1.199999999999999956e-01
6.294100000000000250e-01 1.288600000000000023e-01
5.975500000000000256e-01 1.372899999999999954e-01
5.652599999999999847e-01 1.452900000000000025e-01
5.326999999999999513e-01 1.528599999999999959e-01
5.000000000000000000e-01 1.598600000000000021e-01
4.672999999999999932e-01 1.661400000000000099e-01
4.347400000000000153e-01 1.718600000000000128e-01
4.024499999999999744e-01 1.765700000000000047e-01
3.705899999999999750e-01 1.802900000000000058e-01
3.392800000000000260e-01 1.828599999999999948e-01
3.086599999999999899e-01 1.845700000000000118e-01
2.788599999999999968e-01 1.851399999999999990e-01
2.500000000000000000e-01 1.845700000000000118e-01
2.222099999999999909e-01 1.828599999999999948e-01
1.956199999999999883e-01 1.795700000000000074e-01
1.703300000000000092e-01 1.748599999999999877e-01
1.464499999999999968e-01 1.687099999999999989e-01
1.240799999999999959e-01 1.610000000000000042e-01
1.033199999999999952e-01 1.518599999999999950e-01
8.426999999999999769e-02 1.412899999999999989e-01
6.698999999999999400e-02 1.292899999999999883e-01
5.156000000000000166e-02 1.160000000000000059e-01
3.805999999999999661e-02 1.018600000000000061e-01
2.653000000000000150e-02 8.699999999999999400e-02
1.703999999999999959e-02 7.156999999999999473e-02
9.610000000000000486e-03 5.571000000000000257e-02
4.279999999999999950e-03 3.885999999999999871e-02
1.069999999999999988e-03 2.043000000000000024e-02
0.000000000000000000e+00 0.000000000000000000e+00
1.069999999999999988e-03 -1.600000000000000033e-02
4.279999999999999950e-03 -2.999999999999999889e-02
9.610000000000000486e-03 -4.243000000000000244e-02
1.703999999999999959e-02 -5.371000000000000080e-02
2.653000000000000150e-02 -6.400000000000000133e-02
3.805999999999999661e-02 -7.299999999999999545e-02
5.156000000000000166e-02 -8.086000000000000132e-02
6.698999999999999400e-02 -8.756999999999999507e-02
8.426999999999999769e-02 -9.328999999999999793e-02
1.033199999999999952e-01 -9.771000000000000518e-02
1.240799999999999959e-01 -1.007099999999999940e-01
1.464499999999999968e-01 -1.022900000000000059e-01
1.703300000000000092e-01 -1.024299999999999933e-01
1.956199999999999883e-01 -1.010000000000000064e-01
2.222099999999999909e-01 -9.843000000000000360e-02
2.500000000000000000e-01 -9.485999999999999988e-02
2.788599999999999968e-01 -9.056999999999999773e-02
3.086599999999999899e-01 -8.556999999999999329e-02
3.392800000000000260e-01 -8.000000000000000167e-02
3.705899999999999750e-01 -7.385999999999999510e-02
4.024499999999999744e-01 -6.757000000000000506e-02
4.347400000000000153e-01 -6.099999999999999867e-02
4.672999999999999932e-01 -5.428999999999999798e-02
5.000000000000000000e-01 -4.757000000000000117e-02
5.326999999999999513e-01 -4.114000000000000296e-02
5.652599999999999847e-01 -3.486000000000000210e-02
5.975500000000000256e-01 -2.886000000000000024e-02
6.294100000000000250e-01 -2.314000000000000085e-02
6.607199999999999740e-01 -1.786000000000000087e-02
6.913399999999999546e-01 -1.314000000000000064e-02
7.211400000000000032e-01 -8.710000000000000728e-03
7.500000000000000000e-01 -4.859999999999999737e-03
7.777899999999999814e-01 -1.569999999999999998e-03
8.043799999999999839e-01 1.139999999999999954e-03
8.296700000000000186e-01 3.289999999999999956e-03
8.535500000000000309e-01 5.000000000000000104e-03
8.759200000000000319e-01 6.139999999999999625e-03
8.966800000000000326e-01 7.199999999999999803e-03
9.157300000000000439e-01 7.289999999999999605e-03
9.330100000000000060e-01 7.170000000000000158e-03
9.484399999999999498e-01 6.709999999999999819e-03
9.619400000000000173e-01 6.040000000000000230e-03
9.734699999999999465e-01 5.139999999999999604e-03
9.829599999999999449e-01 3.959999999999999978e-03
9.903899999999999926e-01 2.710000000000000169e-03
9.957200000000000495e-01 1.600000000000000077e-03
9.989299999999999846e-01 5.699999999999999772e-04
1.000000000000000000e+00 0.000000000000000000e+00
