1.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000222e-01 1.450000000000000074e-02
8.000000000000000444e-01 2.910000000000000087e-02
6.999999999999999556e-01 4.370000000000000273e-02
5.999999999999999778e-01 5.630000000000000282e-02
5.500000000000000444e-01 6.110000000000000153e-02
5.000000000000000000e-01 6.460000000000000464e-02
4.500000000000000111e-01 6.679999999999999827e-02
4.000000000000000222e-01 6.779999999999999916e-02
3.499999999999999778e-01 6.779999999999999916e-02
2.999999999999999889e-01 6.619999999999999496e-02
2.500000000000000000e-01 6.429999999999999605e-02
2.000000000000000111e-01 6.060000000000000109e-02
1.499999999999999944e-01 5.489999999999999741e-02
1.000000000000000056e-01 4.680000000000000132e-02
7.499999999999999722e-02 4.100000000000000172e-02
5.000000000000000278e-02 3.350000000000000200e-02
2.500000000000000139e-02 2.319999999999999840e-02
1.250000000000000069e-02 1.600000000000000033e-02
7.499999999999999722e-03 1.230000000000000017e-02
5.000000000000000104e-03 1.000000000000000021e-02
2.500000000000000052e-03 7.000000000000000146e-03
0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000052e-03 -5.100000000000000366e-03
5.000000000000000104e-03 -6.599999999999999964e-03
7.499999999999999722e-03 -7.700000000000000247e-03
1.250000000000000069e-02 -9.100000000000000450e-03
2.500000000000000139e-02 -1.159999999999999920e-02
5.000000000000000278e-02 -1.480000000000000066e-02
7.499999999999999722e-02 -1.739999999999999880e-02
1.000000000000000056e-01 -2.000000000000000042e-02
1.499999999999999944e-01 -2.460000000000000034e-02
2.000000000000000111e-01 -2.910000000000000087e-02
2.500000000000000000e-01 -3.309999999999999748e-02
2.999999999999999889e-01 -3.590000000000000135e-02
3.499999999999999778e-01 -3.880000000000000115e-02
4.000000000000000222e-01 -4.019999999999999962e-02
4.500000000000000111e-01 -4.039999999999999841e-02
5.000000000000000000e-01 -3.930000000000000160e-02
5.500000000000000444e-01 -3.710000000000000103e-02
5.999999999999999778e-01 -3.389999999999999958e-02
6.999999999999999556e-01 -2.570000000000000062e-02
8.000000000000000444e-01 -1.720000000000000001e-02
9.000000000000000222e-01 -8.600000000000000006e-03
1.000000000000000000e+00 0.000000000000000000e+00
