1.000000000000000000e+00 0.000000000000000000e+00
9.957200000000000495e-01 1.770000000000000089e-03
9.829599999999999449e-01 5.369999999999999774e-03
9.616400000000000503e-01 1.064999999999999974e-02
9.330100000000000060e-01 1.736000000000000043e-02
8.966699999999999671e-01 2.596000000000000044e-02
8.535599999999999854e-01 3.644000000000000017e-02
8.043799999999999839e-01 4.828999999999999959e-02
7.500000000000000000e-01 6.208000000000000324e-02
6.913399999999999546e-01 7.788000000000000478e-02
6.294100000000000250e-01 9.493000000000000049e-02
5.652599999999999847e-01 1.137699999999999961e-01
5.000000000000000000e-01 1.311799999999999911e-01
4.347400000000000153e-01 1.416199999999999959e-01
3.705899999999999750e-01 1.446199999999999986e-01
3.086599999999999899e-01 1.419300000000000006e-01
2.500000000000000000e-01 1.345800000000000052e-01
1.956199999999999883e-01 1.217099999999999987e-01
1.464399999999999868e-01 1.053899999999999976e-01
1.033300000000000052e-01 8.661000000000000643e-02
6.698999999999999400e-02 6.662999999999999479e-02
3.805999999999999661e-02 4.667999999999999927e-02
1.703999999999999959e-02 2.832000000000000142e-02
4.279999999999999950e-03 1.140000000000000041e-02
0.000000000000000000e+00 0.000000000000000000e+00
4.279999999999999950e-03 -5.910000000000000323e-03
1.703999999999999959e-02 -1.156000000000000083e-02
3.805999999999999661e-02 -1.600000000000000033e-02
6.698999999999999400e-02 -1.885999999999999829e-02
1.033300000000000052e-01 -2.177000000000000116e-02
1.464399999999999868e-01 -2.419999999999999929e-02
1.956199999999999883e-01 -2.644000000000000170e-02
2.500000000000000000e-01 -2.859000000000000083e-02
3.086599999999999899e-01 -2.999999999999999889e-02
3.705899999999999750e-01 -3.142999999999999960e-02
4.347400000000000153e-01 -3.230999999999999844e-02
5.000000000000000000e-01 -3.244999999999999968e-02
5.652599999999999847e-01 -3.116000000000000020e-02
6.294100000000000250e-01 -2.844999999999999959e-02
6.913399999999999546e-01 -2.555999999999999939e-02
7.500000000000000000e-01 -2.120000000000000009e-02
8.043799999999999839e-01 -1.519000000000000038e-02
8.535599999999999854e-01 -7.700000000000000247e-03
8.966699999999999671e-01 -1.569999999999999998e-03
9.330100000000000060e-01 1.840000000000000056e-03
9.616400000000000503e-01 2.700000000000000143e-03
9.829599999999999449e-01 2.249999999999999830e-03
9.957200000000000495e-01 8.199999999999999824e-04
1.000000000000000000e+00 0.000000000000000000e+00
